feature,level,encounters,patients,positives,negatives,rate,cluster_se,ci_low,ci_high,sparse
diag_2,908,1,1,0,1,0.0,,,,True
diag_2,350,1,1,0,1,0.0,,,,True
diag_2,846,1,1,0,1,0.0,,,,True
diag_2,E883,1,1,0,1,0.0,,,,True
diag_2,E882,1,1,0,1,0.0,,,,True
diag_2,353,1,1,0,1,0.0,,,,True
diag_2,364,1,1,1,0,1.0,,,,True
diag_2,66,1,1,0,1,0.0,,,,True
diag_2,658,1,1,0,1,0.0,,,,True
diag_2,E868,1,1,0,1,0.0,,,,True
diag_2,374,1,1,0,1,0.0,,,,True
diag_2,E854,1,1,0,1,0.0,,,,True
diag_2,E853,1,1,0,1,0.0,,,,True
diag_2,E850,1,1,0,1,0.0,,,,True
diag_2,853,1,1,0,1,0.0,,,,True
diag_2,E829,1,1,0,1,0.0,,,,True
diag_2,E826,1,1,0,1,0.0,,,,True
diag_2,E818,1,1,0,1,0.0,,,,True
diag_2,E817,1,1,0,1,0.0,,,,True
diag_2,863,1,1,0,1,0.0,,,,True
diag_2,E813,1,1,0,1,0.0,,,,True
diag_2,388,1,1,0,1,0.0,,,,True
diag_2,615,1,1,0,1,0.0,,,,True
diag_2,994,1,1,0,1,0.0,,,,True
diag_2,871,1,1,0,1,0.0,,,,True
diag_2,800,1,1,0,1,0.0,,,,True
diag_3,250,15360,14115,1567,13793,0.10201822916666667,0.002532168165121292,0.09705527076023007,0.10698118757310326,False
diag_3,401,7492,7182,611,6881,0.08155365723438335,0.0031709039799581312,0.0753387996352307,0.087768514833536,False
diag_3,276,4622,4352,548,4074,0.11856339247079187,0.004859558853638614,0.10903883213690743,0.1280879528046763,False
diag_3,428,3997,3656,493,3504,0.12334250688016012,0.005275820940257417,0.11300208784837334,0.1336829259119469,False
diag_3,427,3431,3131,412,3019,0.12008160886039056,0.005568348909883904,0.10916784554366524,0.13099537217711588,False
diag_3,414,3258,3109,296,2962,0.09085328422344997,0.005088449339965412,0.08088010677996116,0.10082646166693879,False
diag_3,496,2256,2095,305,1951,0.1351950354609929,0.007322496447176713,0.12084320614760405,0.14954686477438175,False
diag_3,403,2104,1840,345,1759,0.16397338403041825,0.00839329880943647,0.14752282065243985,0.18042394740839665,False
diag_3,272,1820,1778,124,1696,0.06813186813186813,0.005961218406460922,0.05644809475122747,0.07981564151250878,False
diag_3,585,1780,1530,293,1487,0.1646067415730337,0.009335985320578815,0.1463085465845046,0.18290493656156281,False
diag_3,599,1716,1661,221,1495,0.12878787878787878,0.00810170369494133,0.1129088313323787,0.14466692624337887,False
diag_3,Unknown,1307,1247,83,1224,0.06350420811017597,0.010620825889497356,0.042687771880690575,0.08432064433966137,False
diag_3,V45,1232,1164,119,1113,0.09659090909090909,0.008476340242610923,0.07997758749468419,0.11320423068713399,False
diag_3,707,1180,1092,178,1002,0.15084745762711865,0.010738180117407492,0.1298010113374959,0.17189390391674142,False
diag_3,780,1171,1124,126,1045,0.107600341588386,0.009131179128881877,0.0897035593593937,0.1254971238173783,False
diag_3,285,1107,1089,116,991,0.10478771454381211,0.009204360670491732,0.08674749912893137,0.12282792995869285,False
diag_3,425,1006,949,118,888,0.1172962226640159,0.010308594151328048,0.0970917493961727,0.13750069593185912,False
diag_3,424,947,912,100,847,0.10559662090813093,0.010079921461428666,0.0858403378767384,0.12535290393952347,False
diag_3,305,845,807,68,777,0.08047337278106509,0.009476143556911511,0.06190047269718725,0.09904627286494293,False
diag_3,682,812,761,103,709,0.1268472906403941,0.011858960362617493,0.10360415543557576,0.15009042584521243,False
diag_3,584,800,785,111,689,0.13875,0.01243802942161085,0.11437191029499319,0.16312808970500683,False
diag_3,518,680,661,96,584,0.1411764705882353,0.013270449643196569,0.11516686722891761,0.16718607394755297,False
diag_3,41,661,647,52,609,0.07866868381240545,0.010344143080149491,0.058394535924383234,0.09894283170042767,False
diag_3,278,628,618,43,585,0.06847133757961783,0.010046127387119384,0.04878128971676237,0.08816138544247329,False
diag_3,493,627,604,69,558,0.11004784688995216,0.01264291623121064,0.08526818641722243,0.13482750736268187,False
diag_3,530,585,572,52,533,0.08888888888888889,0.011713354689182224,0.06593113555994838,0.1118466422178294,False
diag_3,786,542,534,58,484,0.1070110701107011,0.01340546617410867,0.08073683921347817,0.13328530100792405,False
diag_3,491,506,489,63,443,0.12450592885375494,0.015009885400487004,0.09508709405672686,0.15392476365078303,False
diag_3,244,494,484,42,452,0.08502024291497975,0.01277626782202812,0.059979218126966646,0.11006126770299286,False
diag_3,V58,492,473,48,444,0.0975609756097561,0.015379624464227604,0.06741746556411889,0.12770448565539333,False
diag_3,486,468,464,65,403,0.1388888888888889,0.0159856179876569,0.10755765336246573,0.17022012441531206,False
diag_3,280,367,366,45,322,0.1226158038147139,0.017097893473414325,0.0891045483953194,0.1561270592341084,False
diag_3,287,356,350,34,322,0.09550561797752809,0.015481585498083648,0.06516226797770655,0.12584896797734962,False
diag_3,357,354,350,48,306,0.13559322033898305,0.018075129220159632,0.10016661805156263,0.17101982262640347,False
diag_3,402,352,340,25,327,0.07102272727272728,0.013623657627726554,0.04432084898467885,0.09772460556077571,False
diag_3,411,343,338,36,307,0.10495626822157435,0.016897418290887048,0.0718379369397274,0.1380745995034213,False
diag_3,787,334,329,29,305,0.08682634730538923,0.01629485834711566,0.054889011811860663,0.11876368279891779,False
diag_3,788,329,326,35,294,0.10638297872340426,0.016927145041274193,0.07320638408142108,0.13955957336538743,False
diag_3,785,327,323,69,258,0.21100917431192662,0.02273708777543386,0.16644530115875034,0.2555730474651029,False
diag_3,511,327,315,60,267,0.1834862385321101,0.022129070666547967,0.14011405701433433,0.22685842004988588,False
diag_3,593,308,306,32,276,0.1038961038961039,0.017364572422984545,0.06986216734011678,0.137930040452091,False
diag_3,197,304,272,63,241,0.20723684210526316,0.026467256225324837,0.15536197313403297,0.25911171107649333,False
diag_3,412,301,298,24,277,0.07973421926910298,0.015653100722934504,0.049054705605773484,0.11041373293243248,False
diag_3,413,297,294,21,276,0.0707070707070707,0.014752008820114376,0.04179366472002932,0.09962047669411209,False
diag_3,V15,294,281,31,263,0.1054421768707483,0.020444705337721174,0.06537129073428102,0.1455130630072156,False
diag_3,799,274,271,34,240,0.12408759124087591,0.019984559857520783,0.08491857367325029,0.16325660880850154,False
diag_3,560,273,269,35,238,0.1282051282051282,0.022209576245975013,0.08467515865112088,0.1717350977591355,False
diag_3,998,273,271,32,241,0.11721611721611722,0.019523800077478497,0.07895017222289906,0.15548206220933536,False
diag_3,571,269,236,35,234,0.13011152416356878,0.02315221606809117,0.08473401450782056,0.175489033819317,False
diag_3,438,268,256,33,235,0.12313432835820895,0.02018342179779191,0.08357554854975616,0.16269310816666174,False
diag_3,294,266,258,31,235,0.11654135338345864,0.020169361210148694,0.07701013182038802,0.15607257494652926,False
diag_3,995,264,258,31,233,0.11742424242424243,0.020291559267613585,0.07765351706955986,0.157194967778925,False
diag_3,458,262,258,22,240,0.08396946564885496,0.017816587109364575,0.049049596587079816,0.11888933471063011,False
diag_3,789,260,252,45,215,0.17307692307692307,0.023350475510125396,0.12731083205519278,0.21884301409865337,False
diag_3,997,258,257,26,232,0.10077519379844961,0.0187860836418697,0.06395514644982796,0.13759524114707128,False
diag_3,535,256,252,26,230,0.1015625,0.019584064582088733,0.06317843874819963,0.13994656125180038,False
diag_3,536,252,219,64,188,0.25396825396825395,0.029989979103232027,0.19518897502881039,0.3127475329076975,False
diag_3,70,245,217,36,209,0.1469387755102041,0.021810426314289706,0.10419112544673162,0.18968642557367657,False
diag_3,996,243,240,43,200,0.17695473251028807,0.02447515061689844,0.12898431878497385,0.22492514623560228,False
diag_3,426,243,237,24,219,0.09876543209876543,0.01976741033840765,0.06002201976786173,0.13750884442966912,False
diag_3,295,235,214,27,208,0.1148936170212766,0.023398625005877242,0.0690331547219989,0.1607540793205543,False
diag_3,V10,218,216,14,204,0.06422018348623854,0.01764750776703273,0.02963170384596353,0.09880866312651354,False
diag_3,V42,214,192,27,187,0.1261682242990654,0.022537707379036473,0.08199512954205132,0.1703413190560795,False
diag_3,263,212,204,36,176,0.16981132075471697,0.026033182207548626,0.11878722122495275,0.2208354202844812,False
diag_3,578,211,207,32,179,0.15165876777251186,0.024836835018458896,0.10297946564636923,0.2003380698986545,False
diag_3,300,211,208,23,188,0.10900473933649289,0.021198315780302217,0.06745680387419348,0.1505526747987923,False
diag_3,E849,207,206,22,185,0.10628019323671498,0.021485611550195804,0.06416916841251341,0.14839121806091654,False
diag_3,784,205,201,33,172,0.16097560975609757,0.026155778102946406,0.10971122668670125,0.21223999282549388,False
diag_3,396,198,198,26,172,0.13131313131313133,0.02406315641682249,0.08415021138180537,0.17847605124445728,False
diag_3,440,195,189,29,166,0.14871794871794872,0.025244485364118396,0.09923966659602818,0.19819623083986926,False
diag_3,715,193,192,18,175,0.09326424870466321,0.020998321128536824,0.05210829555692459,0.13442020185240183,False
diag_3,112,192,189,21,171,0.109375,0.022495451460661186,0.06528472532113513,0.15346527467886487,False
diag_3,311,190,186,17,173,0.08947368421052632,0.021763062252304732,0.046818866002705906,0.13212850241834673,False
diag_3,V43,189,183,16,173,0.08465608465608465,0.02136983683673461,0.04277197410058748,0.12654019521158183,False
diag_3,453,188,181,33,155,0.17553191489361702,0.02780870593498488,0.12102785280438143,0.2300359769828526,False
diag_3,V12,187,184,27,160,0.1443850267379679,0.026465722636001908,0.09251316354657772,0.19625688992935808,False
diag_3,733,182,177,24,158,0.13186813186813187,0.02552631445463294,0.08183747487900714,0.1818987888572566,False
diag_3,790,180,180,25,155,0.1388888888888889,0.025848588502152773,0.08822658637347333,0.18955119140430446,False
diag_3,198,178,168,24,154,0.1348314606741573,0.02508308162058423,0.08566952407653365,0.18399339727178093,False
diag_3,303,177,168,18,159,0.1016949152542373,0.022500185158384558,0.057595362698320926,0.14579446781015365,False
diag_3,443,176,173,20,156,0.11363636363636363,0.023735505517395415,0.0671156276674169,0.16015709960531038,False
diag_3,562,176,174,17,159,0.09659090909090909,0.02221726433466275,0.05304587115996387,0.1401359470218543,False
diag_3,730,176,170,22,154,0.125,0.025623921297319618,0.07477803711456471,0.1752219628854353,False
diag_3,296,175,167,18,157,0.10285714285714286,0.02306642633755801,0.05764777798348303,0.14806650773080268,False
diag_3,8,167,164,30,137,0.17964071856287425,0.02925694858405956,0.1222981530405774,0.2369832840851711,False
diag_3,331,160,154,25,135,0.15625,0.02813772718342431,0.10110106811367471,0.2113989318863253,False
diag_3,416,158,155,18,140,0.11392405063291139,0.02505614344575481,0.06481491188776264,0.16303318937806013,False
diag_3,E878,156,154,14,142,0.08974358974358974,0.02298710028588582,0.04468970107424317,0.13479747841293632,False
diag_3,410,149,148,16,133,0.10738255033557047,0.02527808283561365,0.057838418379547604,0.15692668229159334,False
diag_3,304,147,123,24,123,0.16326530612244897,0.028320277564657007,0.10775858206354355,0.21877203018135438,False
diag_3,492,146,146,14,132,0.0958904109589041,0.024451985328751813,0.047965400364048776,0.14381542155375943,False
diag_3,397,143,140,12,131,0.08391608391608392,0.02313576858679416,0.03857081073131424,0.1292613571008536,False
diag_3,724,140,138,13,127,0.09285714285714286,0.024264211288674665,0.04530016261807032,0.1404141230962154,False
diag_3,162,139,128,28,111,0.2014388489208633,0.03627373089489496,0.13034364278197136,0.27253405505975525,False
diag_3,729,137,136,16,121,0.11678832116788321,0.02756723252744666,0.06275753826064669,0.17081910407511974,False
diag_3,515,136,132,15,121,0.11029411764705882,0.028376994896326824,0.05467622966078134,0.1659120056333363,False
diag_3,553,135,135,9,126,0.06666666666666667,,,,True
diag_3,591,132,125,16,116,0.12121212121212122,0.02951200788236206,0.0633696486512294,0.17905459377301303,False
diag_3,E888,129,128,14,115,0.10852713178294573,0.027279631674271707,0.05506003618985511,0.16199422737603636,False
diag_3,466,128,128,9,119,0.0703125,,,,True
diag_3,342,127,125,23,104,0.18110236220472442,0.03409881817472495,0.1142699066668837,0.24793481774256515,False
diag_3,577,125,120,23,102,0.184,0.03736219107173284,0.1107714511158997,0.2572285488841003,False
diag_3,284,125,120,24,101,0.192,0.03612830022725847,0.12118983273192317,0.2628101672680768,False
diag_3,38,123,122,15,108,0.12195121951219512,0.029385101808991003,0.06435747828452998,0.17954496073986026,False
diag_3,433,122,120,12,110,0.09836065573770492,0.026627196928551308,0.04617230874848882,0.150549002726921,False
diag_3,574,121,121,12,109,0.09917355371900827,0.02728524631275897,0.045695453636696394,0.15265165380132015,False
diag_3,781,118,118,11,107,0.09322033898305085,0.026879011508669975,0.04053844448602009,0.1459022334800816,False
diag_3,564,115,115,12,103,0.10434782608695652,0.028632480218978584,0.04822919606970299,0.16046645610421004,False
diag_3,731,115,109,10,105,0.08695652173913043,0.02627616873046031,0.03545617737573069,0.13845686610253016,False
diag_3,782,114,113,13,101,0.11403508771929824,0.029936090859844916,0.05536142779608352,0.17270874764251296,False
diag_3,E885,113,113,9,104,0.07964601769911504,,,,True
diag_3,404,113,112,15,98,0.13274336283185842,0.03210524519411627,0.0698182385365629,0.19566848712715396,False
diag_3,722,112,110,8,104,0.07142857142857142,,,,True
diag_3,286,111,106,18,93,0.16216216216216217,0.034314676880452595,0.09490663133534585,0.2294176929889785,False
diag_3,648,106,101,9,97,0.08490566037735849,,,,True
diag_3,288,105,105,9,96,0.08571428571428572,,,,True
diag_3,202,104,98,13,91,0.125,0.03425562287731556,0.057860212892475185,0.19213978710752483,False
diag_3,558,103,103,11,92,0.10679611650485436,0.030581088928331338,0.04685828359730836,0.16673394941240036,False
diag_3,459,101,101,13,88,0.12871287128712872,0.033488187178787654,0.06307723050916894,0.1943485120650885,False
diag_3,794,100,100,12,88,0.12,0.03265986323710904,0.05598784431526256,0.18401215568473744,False
diag_3,569,100,100,14,86,0.14,0.034873508801977704,0.07164917873358317,0.20835082126641685,False
diag_3,710,98,92,11,87,0.11224489795918367,0.03444092689433021,0.04474192165211954,0.1797478742662478,False
diag_3,728,98,97,11,87,0.11224489795918367,0.03172412735302058,0.050066750906301354,0.17442304501206599,False
diag_3,211,96,96,12,84,0.125,0.03393104462691481,0.05849637457342567,0.19150362542657434,False
diag_3,V85,95,93,9,86,0.09473684210526316,,,,True
diag_3,719,94,94,15,79,0.1595744680851064,0.03797430614378279,0.08514619570539404,0.23400274046481873,False
diag_3,196,93,87,16,77,0.17204301075268819,0.04371628461870721,0.08636066736211975,0.2577253541432566,False
diag_3,337,92,87,12,80,0.13043478260869565,0.03562752100139668,0.060606124587513785,0.2002634406298775,False
diag_3,301,85,77,10,75,0.11764705882352941,0.037200217572546816,0.04473597216428364,0.19055814548277517,False
diag_3,596,85,84,14,71,0.16470588235294117,0.03999401303359226,0.08631905720987486,0.24309270749600748,False
diag_3,V09,82,82,6,76,0.07317073170731707,,,,True
diag_3,583,81,81,7,74,0.08641975308641975,,,,True
diag_3,332,80,79,11,69,0.1375,0.03882539417665656,0.061403625728182046,0.213596374271818,False
diag_3,275,79,76,8,71,0.10126582278481013,,,,True
diag_3,327,78,76,4,74,0.05128205128205128,,,,True
diag_3,455,76,75,6,70,0.07894736842105263,,,,True
diag_3,581,74,72,21,53,0.28378378378378377,0.05234369701225377,0.18119202282208957,0.386375544745478,False
diag_3,714,74,73,6,68,0.08108108108108109,,,,True
diag_3,716,73,73,8,65,0.1095890410958904,,,,True
diag_3,600,73,73,4,69,0.0547945205479452,,,,True
diag_3,290,71,71,5,66,0.07042253521126761,,,,True
diag_3,437,70,70,6,64,0.08571428571428572,,,,True
diag_3,681,69,69,9,60,0.13043478260869565,,,,True
diag_3,293,69,69,7,62,0.10144927536231885,,,,True
diag_3,E932,68,68,7,61,0.10294117647058823,,,,True
diag_3,242,67,66,7,60,0.1044776119402985,,,,True
diag_3,465,65,64,4,61,0.06153846153846154,,,,True
diag_3,429,64,64,6,58,0.09375,,,,True
diag_3,255,63,57,15,48,0.23809523809523808,0.053717024740443,0.1328118042473228,0.34337867194315336,False
diag_3,592,61,61,7,54,0.11475409836065574,,,,True
diag_3,274,60,60,4,56,0.06666666666666667,,,,True
diag_3,362,59,59,5,54,0.0847457627118644,,,,True
diag_3,E879,58,58,7,51,0.1206896551724138,,,,True
diag_3,568,58,58,4,54,0.06896551724137931,,,,True
diag_3,204,58,55,7,51,0.1206896551724138,,,,True
diag_3,V46,57,51,9,48,0.15789473684210525,,,,True
diag_3,507,57,57,7,50,0.12280701754385964,,,,True
diag_3,135,57,52,5,52,0.08771929824561403,,,,True
diag_3,V54,57,57,4,53,0.07017543859649122,,,,True
diag_3,292,56,56,7,49,0.125,,,,True
diag_3,490,55,55,2,53,0.03636363636363636,,,,True
diag_3,435,55,55,5,50,0.09090909090909091,,,,True
diag_3,473,55,54,2,53,0.03636363636363636,,,,True
diag_3,203,55,45,5,50,0.09090909090909091,,,,True
diag_3,340,54,46,7,47,0.12962962962962962,,,,True
diag_3,344,54,54,3,51,0.05555555555555555,,,,True
diag_3,348,52,52,3,49,0.057692307692307696,,,,True
diag_3,721,52,52,4,48,0.07692307692307693,,,,True
diag_3,783,52,52,6,46,0.11538461538461539,,,,True
diag_3,218,51,50,4,47,0.0784313725490196,,,,True
diag_3,625,49,49,2,47,0.04081632653061224,,,,True
diag_3,185,49,48,5,44,0.10204081632653061,,,,True
diag_3,595,49,48,6,43,0.12244897959183673,,,,True
diag_3,153,49,47,7,42,0.14285714285714285,,,,True
diag_3,E942,48,48,7,41,0.14583333333333334,,,,True
diag_3,573,48,46,7,41,0.14583333333333334,,,,True
diag_3,482,47,47,7,40,0.14893617021276595,,,,True
diag_3,531,47,47,4,43,0.0851063829787234,,,,True
diag_3,441,47,47,5,42,0.10638297872340426,,,,True
diag_3,V49,47,46,9,38,0.19148936170212766,,,,True
diag_3,79,45,45,4,41,0.08888888888888889,,,,True
diag_3,590,44,43,3,41,0.06818181818181818,,,,True
diag_3,V64,44,44,8,36,0.18181818181818182,,,,True
diag_3,575,43,43,4,39,0.09302325581395349,,,,True
diag_3,174,43,42,9,34,0.20930232558139536,,,,True
diag_3,309,41,41,7,34,0.17073170731707318,,,,True
diag_3,572,40,38,7,33,0.175,,,,True
diag_3,253,40,38,2,38,0.05,,,,True
diag_3,444,40,40,8,32,0.2,,,,True
diag_3,277,38,36,4,34,0.10526315789473684,,,,True
diag_3,434,38,38,7,31,0.18421052631578946,,,,True
diag_3,873,37,37,1,36,0.02702702702702703,,,,True
diag_3,289,37,36,3,34,0.08108108108108109,,,,True
diag_3,V27,37,37,0,37,0.0,,,,True
diag_3,291,37,36,4,33,0.10810810810810811,,,,True
diag_3,924,37,37,3,34,0.08108108108108109,,,,True
diag_3,576,36,36,6,30,0.16666666666666666,,,,True
diag_3,E947,36,36,4,32,0.1111111111111111,,,,True
diag_3,447,35,34,6,29,0.17142857142857143,,,,True
diag_3,281,35,35,4,31,0.11428571428571428,,,,True
diag_3,238,35,35,8,27,0.22857142857142856,,,,True
diag_3,345,35,35,5,30,0.14285714285714285,,,,True
diag_3,298,34,34,6,28,0.17647058823529413,,,,True
diag_3,517,34,32,2,32,0.058823529411764705,,,,True
diag_3,282,34,33,4,30,0.11764705882352941,,,,True
diag_3,346,33,33,5,28,0.15151515151515152,,,,True
diag_3,642,33,33,0,33,0.0,,,,True
diag_3,199,33,32,7,26,0.21212121212121213,,,,True
diag_3,807,32,32,6,26,0.1875,,,,True
diag_3,338,32,32,4,28,0.125,,,,True
diag_3,456,31,29,4,27,0.12903225806451613,,,,True
diag_3,519,31,31,3,28,0.0967741935483871,,,,True
diag_3,726,31,31,1,30,0.03225806451612903,,,,True
diag_3,368,30,30,2,28,0.06666666666666667,,,,True
diag_3,626,30,30,0,30,0.0,,,,True
diag_3,723,30,30,6,24,0.2,,,,True
diag_3,812,29,29,3,26,0.10344827586206896,,,,True
diag_3,478,29,29,1,28,0.034482758620689655,,,,True
diag_3,618,29,29,1,28,0.034482758620689655,,,,True
diag_3,333,29,29,2,27,0.06896551724137931,,,,True
diag_3,727,29,29,5,24,0.1724137931034483,,,,True
diag_3,537,29,29,0,29,0.0,,,,True
diag_3,614,29,27,3,26,0.10344827586206896,,,,True
diag_3,620,28,27,0,28,0.0,,,,True
diag_3,E935,28,28,4,24,0.14285714285714285,,,,True
diag_3,157,28,25,6,22,0.21428571428571427,,,,True
diag_3,512,27,27,5,22,0.18518518518518517,,,,True
diag_3,616,27,27,1,26,0.037037037037037035,,,,True
diag_3,659,27,27,0,27,0.0,,,,True
diag_3,319,26,26,3,23,0.11538461538461539,,,,True
diag_3,446,26,26,3,23,0.11538461538461539,,,,True
diag_3,555,25,23,2,23,0.08,,,,True
diag_3,588,25,24,2,23,0.08,,,,True
diag_3,356,25,24,1,24,0.04,,,,True
diag_3,805,24,24,4,20,0.16666666666666666,,,,True
diag_3,532,24,24,2,22,0.08333333333333333,,,,True
diag_3,415,24,24,3,21,0.125,,,,True
diag_3,369,24,24,1,23,0.041666666666666664,,,,True
diag_3,999,24,24,2,22,0.08333333333333333,,,,True
diag_3,V65,24,24,3,21,0.125,,,,True
diag_3,617,23,23,1,22,0.043478260869565216,,,,True
diag_3,252,23,23,3,20,0.13043478260869565,,,,True
diag_3,V44,23,23,2,21,0.08695652173913043,,,,True
diag_3,442,23,22,1,22,0.043478260869565216,,,,True
diag_3,E880,23,23,4,19,0.17391304347826086,,,,True
diag_3,42,23,21,8,15,0.34782608695652173,,,,True
diag_3,E884,23,23,3,20,0.13043478260869565,,,,True
diag_3,738,22,22,0,22,0.0,,,,True
diag_3,920,22,22,3,19,0.13636363636363635,,,,True
diag_3,423,22,22,1,21,0.045454545454545456,,,,True
diag_3,V62,22,22,1,21,0.045454545454545456,,,,True
diag_3,696,21,20,2,19,0.09523809523809523,,,,True
diag_3,398,21,21,3,18,0.14285714285714285,,,,True
diag_3,533,21,21,1,20,0.047619047619047616,,,,True
diag_3,53,21,21,3,18,0.14285714285714285,,,,True
diag_3,94,20,19,1,19,0.05,,,,True
diag_3,457,20,20,2,18,0.1,,,,True
diag_3,711,20,20,4,16,0.2,,,,True
diag_3,189,20,20,1,19,0.05,,,,True
diag_3,E934,20,20,2,18,0.1,,,,True
diag_3,959,20,20,1,19,0.05,,,,True
diag_3,461,20,20,2,18,0.1,,,,True
diag_3,824,19,18,1,18,0.05263157894736842,,,,True
diag_3,110,19,19,2,17,0.10526315789473684,,,,True
diag_3,808,19,18,2,17,0.10526315789473684,,,,True
diag_3,365,19,19,3,16,0.15789473684210525,,,,True
diag_3,E812,19,19,1,18,0.05263157894736842,,,,True
diag_3,601,19,19,1,18,0.05263157894736842,,,,True
diag_3,138,18,17,6,12,0.3333333333333333,,,,True
diag_3,E944,18,18,5,13,0.2777777777777778,,,,True
diag_3,V08,18,18,2,16,0.1111111111111111,,,,True
diag_3,646,18,18,1,17,0.05555555555555555,,,,True
diag_3,V17,18,18,0,18,0.0,,,,True
diag_3,813,17,17,2,15,0.11764705882352941,,,,True
diag_3,386,17,17,0,17,0.0,,,,True
diag_3,355,17,17,0,17,0.0,,,,True
diag_3,205,17,16,1,16,0.058823529411764705,,,,True
diag_3,802,17,17,2,15,0.11764705882352941,,,,True
diag_3,487,17,17,2,15,0.11764705882352941,,,,True
diag_3,567,17,17,1,16,0.058823529411764705,,,,True
diag_3,611,17,17,0,17,0.0,,,,True
diag_3,266,17,17,2,15,0.11764705882352941,,,,True
diag_3,627,17,17,0,17,0.0,,,,True
diag_3,736,17,17,0,17,0.0,,,,True
diag_3,737,17,17,1,16,0.058823529411764705,,,,True
diag_3,820,16,16,3,13,0.1875,,,,True
diag_3,477,16,16,2,14,0.125,,,,True
diag_3,792,16,16,1,15,0.0625,,,,True
diag_3,394,16,16,3,13,0.1875,,,,True
diag_3,725,16,16,1,15,0.0625,,,,True
diag_3,358,16,16,0,16,0.0,,,,True
diag_3,745,15,15,1,14,0.06666666666666667,,,,True
diag_3,923,15,15,0,15,0.0,,,,True
diag_3,905,15,15,0,15,0.0,,,,True
diag_3,462,15,15,1,14,0.06666666666666667,,,,True
diag_3,556,15,15,0,15,0.0,,,,True
diag_3,V18,15,15,0,15,0.0,,,,True
diag_3,922,15,15,0,15,0.0,,,,True
diag_3,753,15,13,1,14,0.06666666666666667,,,,True
diag_3,307,14,14,0,14,0.0,,,,True
diag_3,693,14,14,2,12,0.14285714285714285,,,,True
diag_3,494,14,13,2,12,0.14285714285714285,,,,True
diag_3,791,14,14,2,12,0.14285714285714285,,,,True
diag_3,343,14,12,2,12,0.14285714285714285,,,,True
diag_3,663,14,14,0,14,0.0,,,,True
diag_3,598,14,14,2,12,0.14285714285714285,,,,True
diag_3,349,14,14,0,14,0.0,,,,True
diag_3,709,14,14,1,13,0.07142857142857142,,,,True
diag_3,664,13,13,0,13,0.0,,,,True
diag_3,621,13,13,0,13,0.0,,,,True
diag_3,713,13,13,1,12,0.07692307692307693,,,,True
diag_3,840,13,13,1,12,0.07692307692307693,,,,True
diag_3,692,13,13,1,12,0.07692307692307693,,,,True
diag_3,608,13,13,2,11,0.15384615384615385,,,,True
diag_3,382,13,13,2,11,0.15384615384615385,,,,True
diag_3,796,13,13,0,13,0.0,,,,True
diag_3,389,13,13,1,12,0.07692307692307693,,,,True
diag_3,552,13,13,2,11,0.15384615384615385,,,,True
diag_3,188,13,13,1,12,0.07692307692307693,,,,True
diag_3,154,13,13,2,11,0.15384615384615385,,,,True
diag_3,E930,13,13,1,12,0.07692307692307693,,,,True
diag_3,54,12,12,0,12,0.0,,,,True
diag_3,V63,12,12,1,11,0.08333333333333333,,,,True
diag_3,273,12,12,4,8,0.3333333333333333,,,,True
diag_3,521,12,12,3,9,0.25,,,,True
diag_3,514,12,12,1,11,0.08333333333333333,,,,True
diag_3,501,12,12,1,11,0.08333333333333333,,,,True
diag_3,E939,12,12,0,12,0.0,,,,True
diag_3,E931,12,12,1,11,0.08333333333333333,,,,True
diag_3,E933,12,12,2,10,0.16666666666666666,,,,True
diag_3,V14,12,12,1,11,0.08333333333333333,,,,True
diag_3,647,12,12,0,12,0.0,,,,True
diag_3,454,12,11,0,12,0.0,,,,True
diag_3,582,11,11,1,10,0.09090909090909091,,,,True
diag_3,686,11,11,2,9,0.18181818181818182,,,,True
diag_3,586,11,11,1,10,0.09090909090909091,,,,True
diag_3,680,11,11,1,10,0.09090909090909091,,,,True
diag_3,656,11,11,0,11,0.0,,,,True
diag_3,654,11,11,0,11,0.0,,,,True
diag_3,916,11,11,0,11,0.0,,,,True
diag_3,522,11,11,3,8,0.2727272727272727,,,,True
diag_3,150,11,11,3,8,0.2727272727272727,,,,True
diag_3,557,11,11,3,8,0.2727272727272727,,,,True
diag_3,261,11,11,4,7,0.36363636363636365,,,,True
diag_3,516,11,11,0,11,0.0,,,,True
diag_3,310,11,11,2,9,0.18181818181818182,,,,True
diag_3,698,10,10,1,9,0.1,,,,True
diag_3,607,10,10,2,8,0.2,,,,True
diag_3,283,10,9,3,7,0.3,,,,True
diag_3,241,10,10,1,9,0.1,,,,True
diag_3,883,10,10,0,10,0.0,,,,True
diag_3,E928,10,10,1,9,0.1,,,,True
diag_3,351,10,10,0,10,0.0,,,,True
diag_3,201,10,8,1,9,0.1,,,,True
diag_3,694,10,10,0,10,0.0,,,,True
diag_3,380,10,10,1,9,0.1,,,,True
diag_3,867,10,10,2,8,0.2,,,,True
diag_3,183,10,9,2,8,0.2,,,,True
diag_3,378,10,10,1,9,0.1,,,,True
diag_3,E881,9,9,0,9,0.0,,,,True
diag_3,405,9,9,1,8,0.1111111111111111,,,,True
diag_3,451,9,9,1,8,0.1111111111111111,,,,True
diag_3,354,9,9,0,9,0.0,,,,True
diag_3,845,9,9,0,9,0.0,,,,True
diag_3,E816,9,9,2,7,0.2222222222222222,,,,True
diag_3,155,9,9,3,6,0.3333333333333333,,,,True
